temperature;Relative.Humidity;precipitation;Wind.speed;Fine.Fuel.Moisture.Code;Duff.Moisture.Code;Drought.Code;day;Month;Year;Focuses_qnt;HAS_FIRE
23,39431818;47,30681818;0;10,09151515;88,79205315;175,4600995;759,6979088;9;8;1999;0;false
23,39204545;42,43560606;0;11,82348485;89,22022069;177,6763155;765,112477;10;8;1999;0;false
22,75454545;45,65151515;0;10,33242424;89,26932072;179,7148305;770,4122952;11;8;1999;0;false
22,10984848;48,59848485;0;8,864242424;89,29608049;181,5910878;775,5960679;12;8;1999;0;false
22,54356061;46,625;0;8,111363636;89,34520557;183,5756362;780,8579088;13;8;1999;0;false
23,67424242;46,00378788;0;5,825871212;89,39717263;185,679304;786,3232725;14;8;1999;1;true
23,67765152;46,25378788;0;10,56515152;89,45682976;187,7739156;791,7892498;15;8;1999;0;false
22,71401515;57,22727273;0,315886132;12,91912879;88,27314125;189,3779859;797,0817725;16;8;1999;0;false
20,0344697;57,98484848;0,002895382;15,85041667;87,70055192;190,7756313;801,891977;17;8;1999;0;false
20,49393939;55,42424242;0;12,94685606;87,74915024;192,2901125;806,7848861;18;8;1999;0;false
22,17765152;48,27272727;0;12,73075758;88,01570459;194,1836788;811,9808634;19;8;1999;0;false
21,52310606;57,21212121;1,104781103;16,78310606;83,74199161;192,2199844;817,0590225;20;8;1999;0;false
21,47878788;62,07954545;0,130099147;16,15409091;85,24555695;193,5676925;822,1292043;21;8;1999;0;false
22,08333333;54,68181818;0;14,79306818;86,62140047;195,2206949;827,3082043;22;8;1999;0;false
21,89166667;47,02651515;0;13,45681818;87,92839811;197,1361264;832,4527043;23;8;1999;2;true
21,84583333;49,39393939;0;14,34064394;87,99204222;198,9631751;837,5889543;24;8;1999;0;false
21,99621212;61,06439394;0,490284617;15,10666667;86,51914107;200,3797358;842,7522725;25;8;1999;0;false
22,60606061;66,46590909;1,490638958;11,27674242;79,60395215;170,0829497;846,0651502;26;8;1999;0;false
24,23977273;52,81060606;0;9,88125;85,92702167;171,9634187;851,6323093;27;8;1999;0;false
25,05151515;44,75757576;0;9,598371212;88,60553282;174,235607;857,345582;28;8;1999;1;true
25,32727273;38,5530303;0;11,66439394;90,10422595;176,7891791;863,1084911;29;8;1999;0;false
24,82765152;39,66666667;0;13,21977273;90,22152773;179,2506632;868,7814684;30;8;1999;0;false
23,01022727;41,17045455;0;13,0644697;90,27095835;181,4818159;874,1273093;31;8;1999;0;false
23,07727273;47,70833333;8,33E-14;12,81136364;89,93753314;183,6151057;879,4852184;1;9;1999;2;true
23,06969697;51,12878788;1,52E-04;11,38409091;89,39405382;185,6083974;884,8417638;2;9;1999;0;false
23,5;49,01515152;8,33E-14;8,633257576;89,44321125;187,7248624;890,2757638;3;9;1999;3;true
24,70340909;42,00378788;8,33E-14;8,209924242;89,65594709;190,2479336;895,9263774;4;9;1999;0;false
25,12537879;41,22727273;8,33E-14;9,329090909;89,82524885;192,8473563;901,6529456;5;9;1999;0;false
25,26628788;45,79545455;8,33E-14;11,27424242;89,87454863;195,2577366;907,4048774;6;9;1999;0;false
25,55681818;44,19318182;8,33E-14;10,4894697;89,92386469;197,7664683;913,2091047;7;9;1999;0;false
25,89431818;39,37121212;8,33E-14;9,898901515;90,24283295;200,5267461;919,074082;8;9;1999;0;false
26,20037879;43,11363636;8,33E-14;9,426515152;90,2922706;203,1458815;924,9941502;9;9;1999;0;false
25,95265152;49,11363636;5,32E-04;11,69882576;90,12983418;205,4679914;930,8696274;10;9;1999;0;false
25,50340909;44,10984848;8,33E-14;13,6632197;90,17923452;207,9760805;936,6642411;11;9;1999;0;false
24,89734848;48,57575758;8,33E-14;12,76988636;90,04023567;210,2308583;942,3497638;12;9;1999;0;false
25,78598485;47,70075758;0,009728872;9,736666667;90,08960643;212,6025734;948,1952411;13;9;1999;0;false
26,96439394;46,18939394;0,006156552;8,968030303;90,13899349;215,1493271;954,252832;14;9;1999;0;false
26,92651515;48,25;0,00547249;11,28780303;90,18211056;217,5954054;960,3036047;15;9;1999;5;true
26,59431818;46,39393939;0,015201362;9,005;90,22469482;220,0986762;966,294582;16;9;1999;1;true
26,66136364;43,26136364;0,001368123;13,8042803;90,27412648;222,7549869;972,2976274;17;9;1999;0;false
