"","HAS_FIRE","Slope","NDVI","Road","Hydrography","Pop_dens","Ocupations","LULC","Prob_fogo","HasFire_Predict"
"1","burned",2.788120031,0.4141,4752.100098,85.9835968,2.220340014,413.4818726,"12",0.588665107923863,"1"
"2","burned",1.959730029,0.5511,15615,558.065979,2.507019997,811.1676025,"4",0.282569941999474,"1"
"3","burned",2.779580116,0.6181,10969.7002,451.9249878,2.220340014,644.1600342,"4",0.123109356287342,"1"
"4","burned",0.868866026,0.5898,11514.90039,245.0910034,2.507019997,894.0847168,"4",0.198630529701347,"1"
"5","burned",1.389340043,0.4912,11335.7002,163.7079926,2.220340014,853.362793,"3",0.768145151686828,"1"
"6","burned",1.245470047,0.5171,11553.7998,192.2649994,2.507019997,971.3673096,"4",0.446692799956453,"1"
"7","burned",1.687070012,0.6105,885.2550049,42.9917984,2.220340014,870.5175781,"4",0.170963990877147,"1"
"8","burned",11.7809,0.4098,17832.69922,184.9149933,2.507019997,2454.865479,"3",0.902578622186541,"1"
"9","burned",1.660920024,0.6446,946.7960205,67.97599792,2.220340014,371.0767517,"4",0.106540491853687,"1"
"10","burned",3.024499893,0.4462,13109.5,0,2.507019997,4357.468262,"4",0.703331439437418,"1"
"11","burned",3.155169964,0.3383,13924.09961,91.19940186,2.507019997,3048.630859,"4",0.93051565709546,"1"
"12","burned",3.87232995,0.4242,13819.2002,310.0180054,2.507019997,2898.361572,"4",0.756509804429011,"1"
"13","burned",0.556419015,0.2484,5669.209961,471.9320068,2.220340014,2583.982178,"4",0.983172398853998,"1"
"14","burned",1.531610012,0.2667,12633,219.2160034,2.507019997,6298.628418,"4",0.97562667760726,"1"
"15","burned",4.134860039,0.3255,13057.2002,584.7520142,2.507019997,5957.505859,"12",0.805618574002986,"1"
"16","burned",2.472199917,0.4364,12914,435.2590027,2.507019997,6107.256836,"4",0.704282656524901,"1"
"17","burned",10.98680019,0.4122,13704.7998,395.196991,2.507019997,4129.227539,"12",0.49550830524913,"1"
"18","burned",0.504832029,0.4186,5267.680176,494.8729858,2.220340014,3018.624268,"4",0.787246703706774,"1"
"19","burned",25.91160011,0.3341,12377,245.0910034,2.507019997,4513.626953,"3",0.960597403537564,"1"
"20","burned",2.263449907,0.2321,12752.2998,96.13259888,2.507019997,4121.162598,"4",0.986830844100785,"1"
"21","burned",19.10020065,0.3186,12454.59961,312.9849854,2.507019997,4590.469238,"4",0.926748261955137,"1"
"22","burned",19.10759926,0.2238,13299,666.7189941,2.507019997,3138.253906,"4",0.981744916154252,"1"
"23","burned",4.64910984,0.2493,12926.90039,30.39979935,2.507019997,4316.449219,"4",0.982151210576479,"1"
"24","burned",4.756559849,0.3745,13496,465.0270081,2.507019997,3035.720215,"4",0.867068368476068,"1"
"25","burned",13.19069958,0.3867,13456.5,674.9849854,2.507019997,2869.843506,"4",0.812188996748437,"1"
"26","burned",2.445800066,0.392,3360.659912,666.7189941,2.220340014,2986.769775,"4",0.842339679437721,"1"
"27","burned",0.924582005,0.3446,2498.889893,1693.680054,2.220340014,2802.722412,"4",0.898457763869241,"1"
"28","burned",2.653949976,0.3892,2752.820068,243.197998,2.220340014,2383.622803,"4",0.865642599361547,"1"
"29","burned",0.783867002,0.3249,2898.199951,237.4299927,2.220340014,2541.429932,"4",0.949437114974549,"1"
"30","burned",0.652118981,0.3429,2757.179932,2021.069946,2.220340014,3053.325684,"4",0.891602392410897,"1"
"31","burned",1.908220053,0.4187,531.7789917,474.8599854,2.220340014,679.7600098,"12",0.557758356010752,"1"
"32","burned",1.222450018,0.386,3024.129883,2337.820068,2.220340014,3315.947021,"4",0.785463732959391,"1"
"33","burned",2.396219969,0.3691,3398.800049,817.9749756,2.220340014,2979.800049,"4",0.880950478018152,"1"
"34","burned",0.229183003,0.3942,2821.129883,2000.160034,2.220340014,3125.861328,"4",0.784186732117992,"1"
"35","burned",2.932590008,0.3796,3053.330078,654.8319702,2.220340014,2617.208496,"4",0.86787609276143,"1"
"36","burned",2.356889963,0.387,2885.580078,671.5529785,2.220340014,2436.72876,"4",0.855007178424475,"1"
"37","burned",2.335999966,0.3944,3283.179932,547.1959839,2.220340014,2994.032227,"4",0.842265857862926,"1"
"38","burned",1.902510047,0.387,2677.429932,685.8510132,2.220340014,2226.667969,"4",0.856397409274718,"1"
"39","burned",1.995790005,0.4075,2541.429932,323.1539917,2.220340014,2172.043213,"4",0.826789098299858,"1"
"40","burned",2.54892993,0.2367,8061.680176,109.6080017,2.507019997,3050.448975,"12",0.958930917664582,"1"
"41","burned",2.705349922,0.2003,7535.839844,732.1240234,2.507019997,3482.601074,"12",0.97204084361967,"1"
"42","burned",2.232739925,0.3462,8442.44043,121.598999,2.507019997,2994.186523,"12",0.799089351498674,"1"
"43","burned",1.991350055,0.4448,2327.919922,773.8519897,0.802272975,906.9129639,"4",0.673443491378744,"1"
"44","burned",2.750149965,0.6043,3663.399902,0,2.507019997,1730.92041,"4",0.180694376786317,"1"
"45","burned",2.299240112,0.6138,1074.790039,85.9835968,0.48012501,1308.604248,"4",0.138070052477215,"1"
"46","burned",0.871536016,0.5335,1519.380005,259.7359924,0.802272975,237.4299622,"4",0.374801585277666,"1"
"47","burned",4.148260117,0.737,2719.040039,0,2.507019997,944.3527832,"4",0.0252754327039764,"1"
"48","burned",0.941679001,0.6681,2307.179932,790.3950195,0.802272975,580.7872314,"4",0.0540982880155717,"1"
"49","burned",1.013090014,0.7114,2816.699951,30.39979935,0.802272975,303.9979248,"3",0.0888241582076122,"1"
"50","burned",0.825100005,0.5413,967.5540161,30.39979935,0.802272975,823.0431519,"4",0.360167908251498,"1"
"51","burned",0.913598001,0.5624,2912.830078,60.79959869,0.802272975,261.5089111,"3",0.51779955615821,"1"
"52","burned",0.575479984,0.5789,871.0479736,182.3990021,0.802272975,603.4186401,"3",0.448438027118104,"1"
"53","burned",1.489420056,0.7087,988.8109741,109.6080017,0.802272975,490.1819153,"4",0.0353171311423236,"1"
"54","burned",2.473730087,0.5734,1031.800049,30.39979935,0.802272975,877.3908691,"3",0.471005409097118,"1"
"55","burned",1.87172997,0.4667,7728.609863,1121.089966,1.103440046,4589.96582,"4",0.537831408917356,"1"
"56","burned",3.298919916,0.4606,735.901001,60.79959869,0.802272975,900.2650757,"4",0.662711973596884,"1"
"57","burned",2.396859884,0.5734,1139.48999,135.9519958,0.802272975,846.84021,"3",0.463412695884818,"1"
"58","burned",1.276960015,0.3214,881.5939941,271.9039917,0.802272975,966.1204834,"4",0.947624041588922,"1"
"59","burned",1.903570056,0.3869,1182.859985,494.8729858,0.802272975,818.5394287,"25",0.608611387497334,"1"
"60","burned",0.260410011,0.4496,820.7940063,151.9989929,0.802272975,853.362793,"4",0.707274420045584,"1"
"61","burned",1.480080009,0.5072,9791,638.3959961,0.48012501,3494.389648,"4",0.39815242469926,"1"
"62","burned",1.972949982,0.5334,1031.800049,644.1599731,0.802272975,1034.039917,"4",0.341815380042975,"1"
"63","burned",1.759209991,0.5624,7758.680176,1850.650024,1.103440046,5338.258789,"41",0.0209479938483376,"1"
"64","burned",1.480440021,0.4947,451.9249878,42.9917984,0.802272975,558.065979,"15",0.259668620406713,"1"
"65","burned",1.750450015,0.3993,194.654007,395.196991,0.802272975,1069.191406,"4",0.831781692443471,"1"
"66","burned",0.184551001,0.3346,7366.790039,1719.670044,1.103440046,5645.937988,"4",0.892950302502439,"1"
"67","burned",2.732039928,0.3459,1126.430054,465.0270081,0.802272975,1165.149048,"4",0.91746655924456,"1"
"68","burned",1.432029963,0.6362,7340.720215,762.4229736,1.103440046,4247.276367,"4",0.0787241443784747,"1"
"69","burned",1.581009984,0.4907,1124.790039,501.3659973,0.802272975,1182.469849,"25",0.224746404975214,"1"
"70","burned",2.617199898,0.7049,668.7949829,67.97599792,0.802272975,776.8321533,"4",0.0370854715654023,"1"
"71","burned",1.763429999,0.3177,1930.810059,1247.869995,0.802272975,1220.921631,"4",0.933325029889217,"1"
"72","burned",4.771220207,0.7291,967.5540161,0,0.802272975,543.8079834,"4",0.0249399366503913,"1"
"73","burned",0.847459972,0.4092,1078.22998,425.5969849,0.802272975,818.5394287,"25",0.53060961541452,"1"
"74","burned",1.317219973,0.3214,8434.780273,1202.619995,1.103440046,4784.467285,"3",0.970148500094881,"1"
"75","burned",1.561730027,0.5933,1147.160034,425.5969849,0.802272975,701.8336792,"4",0.175841368493865,"1"
"76","burned",1.303030014,0.3459,977.059021,395.196991,0.802272975,989.7454834,"4",0.921369678296828,"1"
"77","burned",1.069350004,0.4143,8077.200195,1202.619995,1.103440046,4578.676758,"4",0.728023742894093,"1"
"78","burned",0.639176011,0.4537,1064.430054,463.0360107,0.802272975,1096.501587,"4",0.670104294164232,"1"
"79","burned",2.511290073,0.3983,9406.860352,851.7369995,0.48012501,2007.307251,"4",0.785893651099332,"1"
"80","burned",1.654940009,0.1852,759.9949951,1788.170044,0.802272975,2611.552734,"4",0.990106791643774,"1"
"81","burned",0.952260017,0.7097,623.7520142,1386.439941,0.802272975,3035.415771,"3",0.0611010430007031,"1"
"82","burned",0.657984018,0.3362,194.654007,1053.52002,0.802272975,3639.097656,"4",0.915887652994591,"1"
"83","burned",0.738663018,0.5809,494.8729858,1155.589966,0.802272975,3297.221436,"3",0.358136653693609,"1"
"84","burned",1.619979978,0.2875,194.654007,1397.400024,0.802272975,3434.234863,"3",0.983187459276093,"1"
"85","burned",0.308364004,0.2162,1131.349976,1885.77002,0.48012501,7492.731445,"12",0.942557411218926,"1"
"86","burned",0.954168022,0.3782,245.0910034,1673.089966,0.802272975,3735.712646,"4",0.820212129567237,"1"
"87","burned",0.921262026,0.4164,789.223999,1424.900024,0.802272975,2630.592285,"12",0.457100297551136,"1"
"88","burned",3.666110039,0.4927,9050.769531,1149.180054,0.48012501,1622.335205,"4",0.42039679820345,"1"
"89","burned",0.528348029,0.6151,10004.2002,515.9019775,0.48012501,2136.004639,"4",0.111480596078622,"1"
"90","burned",0.820429027,0.2176,194.654007,1114.890015,0.802272975,5272.589355,"4",0.985897916502607,"1"
"91","burned",0.586713016,0.2531,109.6080017,1747.660034,0.802272975,3528.078857,"4",0.971511254118388,"1"
"92","burned",0.652143002,0.2817,1392.430054,1441.670044,0.802272975,2059.347412,"4",0.959778371251794,"1"
"93","burned",1.604830027,0.2022,451.9249878,1374.72998,0.802272975,3198.774658,"3",0.995744764726087,"1"
"94","burned",0.335696012,0.3211,245.0910034,1198,0.802272975,3300.723145,"4",0.930956354489279,"1"
"95","burned",0.74447,0.5096,163.7079926,2020.609985,0.802272975,3197.763428,"4",0.333788649224192,"1"
"96","burned",1.262719989,0.2583,203.9279938,1289.75,0.802272975,3892.241943,"4",0.972331363181646,"1"
"97","burned",3.605380058,0.6889,1856.130005,1165.150024,0.802272975,1588.079956,"4",0.0331356481856351,"1"
"98","burned",3.16031003,0.2028,1672.26001,1355.780029,0.802272975,1711.322021,"4",0.988223584593373,"1"
"99","burned",0.398694992,0.2071,1096.5,1429.109985,0.802272975,2646.35376,"4",0.987590061178683,"1"
"100","burned",1.805930018,0.6608,932.5360107,1779.099976,0.802272975,2423.227539,"4",0.0441733298136813,"1"
"101","burned",0.913990974,0.5845,171.9669952,1246.76001,0.802272975,3538.541016,"3",0.337826199192184,"1"
"102","burned",0.853878975,0.2498,0,1096.5,0.802272975,3783.522461,"4",0.977385992688883,"1"
"103","burned",1.964439988,0.4037,1462.349976,1288.319946,0.802272975,1892.127563,"4",0.77303524248295,"1"
"104","burned",2.251509905,0.4677,795.6389771,1096.5,0.802272975,4596.806152,"4",0.548219107038531,"1"
"105","burned",1.748100042,0.4927,250.6829987,583.9609985,0.802272975,6174.077148,"4",0.480905489965621,"1"
"106","burned",0.446429998,0.4784,271.9039917,1467.400024,0.802272975,3170.481201,"4",0.495335457869587,"1"
"107","burned",1.056349993,0.255,9569.370117,775.0460205,0.48012501,1932.240967,"4",0.975015475256645,"1"
"108","burned",1.332030058,0.285,386.9259949,1366.300049,0.802272975,3268.507813,"3",0.984089645889138,"1"
"109","burned",0.820429027,0.4755,194.654007,1114.890015,0.802272975,5272.589355,"4",0.520352858930298,"1"
"110","burned",0.430108994,0.4127,856.6060181,455.9970093,1.103440046,1433.955322,"15",0.544499396188056,"1"
"111","burned",0.77315098,0.2536,666.7189941,1767.380005,0.802272975,2779.877686,"4",0.971282617407341,"1"
"112","burned",0.658806026,0.1971,752.6630249,1333.439941,0.802272975,2964.408447,"3",0.996199099770987,"1"
"113","burned",2.433549881,0.6681,8422.719727,1298.680054,0.48012501,1808.212769,"4",0.0402340313850004,"1"
"114","burned",0.631353021,0.4927,687.8690186,1444.22998,0.802272975,2945.016602,"3",0.681987106823023,"1"
"115","burned",1.034870028,0.281,683.1500244,1118.609985,0.802272975,2825.872803,"4",0.963191270155741,"1"
"116","burned",0.776787996,0.7037,1441.670044,1480.569946,0.802272975,1925.053467,"4",0.025192933672428,"1"
"117","burned",0.71795702,0.4707,1031.800049,1701.569946,0.802272975,2515.112061,"4",0.509001421609374,"1"
"118","burned",0.820429027,0.2688,194.654007,1114.890015,0.802272975,5272.589355,"4",0.968330320086902,"1"
"119","burned",0.417407006,0.1981,830.3099976,1872.97998,0.802272975,4229.505859,"4",0.987379932031181,"1"
"120","burned",1.851490021,0.2028,9516.349609,203.9279938,0.48012501,775.0456543,"4",0.990871608930219,"1"
"121","burned",3.606620073,0.5751,730.8610229,797.9580078,0.802272975,3345.220459,"4",0.189949709758488,"1"
"122","burned",3.879189968,0.3635,1210.280029,693.8880005,0.802272975,2487.772949,"4",0.88140174441729,"1"
"123","burned",1.293400049,0.4007,530.9099731,1953.410034,0.802272975,3989.328369,"12",0.473109722000243,"1"
"124","burned",1.697929978,0.5335,1089.73999,1767.380005,0.802272975,2293.119873,"4",0.266604497559919,"1"
"125","burned",0.427673012,0.2402,990.2119751,1615.48999,0.802272975,2367.478271,"4",0.977984030042837,"1"
"126","burned",1.251700044,0.1893,171.9669952,864.6589966,0.802272975,3994.537354,"4",0.991822427224357,"1"
"127","burned",1.336809993,0.2028,9819.459961,425.5969849,0.48012501,1979.490967,"4",0.990062819343147,"1"
"128","burned",2.097259998,0.25,914.5239868,2194.27002,0.802272975,4358.952637,"4",0.967437522994008,"1"
"129","burned",1.879709959,0.4927,773.8519897,1096.5,0.802272975,3102.119629,"4",0.457322850024783,"1"
"130","burned",1.352489948,0.2018,988.8109741,1398.719971,0.802272975,2740.200195,"4",0.98849129070682,"1"
"131","burned",0.692111015,0.29,451.9249878,1627.449951,0.802272975,3053.325684,"3",0.981698937490521,"1"
"132","burned",0.97400099,0.1981,355.8200073,2022.439941,0.802272975,2997.888184,"4",0.9871004061654,"1"
"133","burned",0.767893016,0.7097,775.0460205,1855.380005,0.802272975,2579.866211,"4",0.0204497906957441,"1"
"134","burned",1.826500058,0.4677,1089.73999,1187.150024,0.802272975,2397.732422,"4",0.554293437340963,"1"
"135","burned",0.820429027,0.3177,194.654007,1114.890015,0.802272975,5272.589355,"4",0.932789364314884,"1"
"136","burned",1.188359976,0.255,448.8479919,2051.25,0.802272975,2907.275635,"4",0.967916048309193,"1"
"137","burned",0.729961991,0.4665,558.8930054,1247.869995,0.802272975,3179.213623,"3",0.775388211750957,"1"
"138","burned",1.723109961,0.2583,1157.589966,1713.47998,0.802272975,2226.667969,"4",0.969212220218182,"1"
"139","burned",1.067669988,0.3439,730.8610229,1355.780029,0.802272975,2964.408447,"4",0.89790388231879,"1"
"140","burned",1.094269991,0.3073,515.9019775,1088.469971,0.802272975,3322.48999,"3",0.979131006176287,"1"
"141","burned",0.792087018,0.2301,722.5949707,730.8610229,0.802272975,2971.414307,"4",0.985259695737874,"1"
"142","burned",1.542889953,0.2174,85.9835968,1461.719971,0.802272975,3488.566406,"3",0.994423213639511,"1"
"143","burned",1.485520005,0.3829,580.7869873,1775.719971,0.802272975,2853.373047,"3",0.918780282265257,"1"
"144","burned",2.240289927,0.5204,9344.610352,864.6589966,0.48012501,1833.084717,"4",0.339348857852109,"1"
"145","burned",0.710026979,0.5814,1689.310059,1305.780029,0.802272975,1724.233765,"4",0.164377810300481,"1"
"146","burned",1.794280052,0.6781,1405.640015,818.5390015,0.802272975,2150.019775,"4",0.0443868502733244,"1"
"147","burned",0.220754996,0.3668,571.1599731,1203.77002,0.802272975,2919.804688,"4",0.866207264362551,"1"
"148","burned",0.407519996,0.5013,818.5390015,1977.619995,0.802272975,2559.727539,"4",0.369926310738777,"1"
"149","burned",0.540107012,0.5809,856.065979,1653.930054,0.802272975,2515.112061,"4",0.151299618760345,"1"
"150","burned",0.896359026,0.6932,257.9509888,1031.800049,0.802272975,4018.755859,"4",0.0327462303912421,"1"
"151","burned",2.039849997,0.2738,1206.839966,3823.72998,0.895577013,9116.085938,"4",0.919005327031891,"1"
"152","burned",0.407665998,0.5011,1377.420044,2378.379883,0.802272975,4898.990234,"12",0.133675079168737,"1"
"153","burned",0.875522017,0.2725,1121.089966,2683.629883,0.895577013,7204.814941,"4",0.945366567251286,"1"
"154","burned",1.395020008,0.5246,109.6080017,687.8690186,0.802272975,638.3956299,"4",0.378628469659755,"1"
"155","burned",1.979449987,0.6302,725.1480103,503.2059937,0.802272975,1689.30957,"4",0.100883653345144,"1"
"156","burned",2.347480059,0.5675,96.13259888,584.7520142,0.802272975,1163.561768,"4",0.233884711521549,"1"
"157","burned",0.853706002,0.2844,85.9835968,3537.370117,0.895577013,8750.969727,"4",0.915763408746521,"1"
"158","burned",1.036120057,0.2555,1806.930054,2365.719971,0.802272975,6263.020996,"4",0.961563764975551,"1"
"159","burned",0.437458992,0.2863,906.9130249,3203.679932,0.895577013,7913.585938,"4",0.921986720030877,"1"
"160","burned",0.336791992,0.4938,475.8320007,96.13259888,0.802272975,2229.778564,"3",0.762704607695707,"1"
"161","burned",1.488389969,0.4052,366.0620117,151.9989929,0.802272975,1371.701172,"4",0.827955160648959,"1"
"162","burned",1.231600046,0.3078,299.4030151,60.79959869,0.802272975,2413.865967,"4",0.959092569162021,"1"
"163","burned",1.678629994,0.2941,1726.640015,3240.820068,0.895577013,9097.464844,"4",0.906712587298402,"1"
"164","burned",1.021690011,0.5854,30.39979935,451.9249878,0.802272975,1753.728149,"12",0.0699496495234549,"1"
"165","burned",1.668750048,0.6269,900.2650146,2341.570068,0.895577013,7055.37207,"4",0.0583570265212998,"1"
"166","burned",1.057819963,0.2287,177.2599945,577.5960083,0.802272975,936.4912109,"4",0.986820568979666,"1"
"167","burned",0.402563006,0.2641,3245.949951,775.0460205,0.802272975,6797.939941,"4",0.971633358620774,"1"
"168","burned",0.451727986,0.5263,902.8280029,1509.310059,0.802272975,4347.914063,"3",0.542762792690627,"1"
"169","burned",0.990356028,0.2297,1332.400024,2720.73999,0.895577013,7521.537598,"4",0.971244033464382,"1"
"170","burned",2.20923996,0.2296,1490.829956,3469.439941,0.895577013,8919.373047,"4",0.962502919540461,"1"
"171","burned",0.532543004,0.3968,1225.449951,1268.439941,0.802272975,4740.125977,"4",0.787706448759924,"1"
"172","burned",0.513445973,0.2547,1365.290039,2096.47998,0.802272975,6460.367188,"12",0.896534068775681,"1"
"173","burned",0.074416697,0.5478,2148.72998,1914.219971,0.895577013,7340.904785,"4",0.202768263362264,"1"
"174","burned",2.478140116,0.588,699.8560181,67.97599792,0.802272975,275.2818298,"12",0.074513887877919,"1"
"175","burned",2.270689964,0.2932,30.39979935,4624.470215,0.895577013,9937.058594,"4",0.866608825041288,"1"
"176","burned",0.869247019,0.7185,2448.080078,1674.469971,0.895577013,7443.729004,"4",0.0166918932757108,"1"
"177","burned",1.731510043,0.4537,194.654007,889.940979,0.802272975,778.614563,"4",0.64101247048782,"1"
"178","burned",2.163830042,0.252,1187.150024,3853.949951,0.895577013,9116.085938,"4",0.941035585033044,"1"
"179","burned",2.498769999,0.2483,580.7869873,386.9259949,0.802272975,4649.578125,"4",0.981004073139009,"1"
"180","burned",0.515911996,0.3089,109.6080017,151.9989929,0.802272975,2395.997314,"4",0.957947851945647,"1"
"181","burned",0.776247978,0.2701,580.7869873,2141.189941,0.48012501,7661.712402,"12",0.863675746259661,"1"
"182","burned",2.115020037,0.5246,626.7080078,2786.52002,0.895577013,7636.15918,"4",0.217954895409772,"1"
"183","burned",0.728877008,0.4739,371.0769958,435.2590027,0.802272975,1067.894043,"4",0.598248103350728,"1"
"184","burned",0.826319993,0.5505,472.9100037,4988.720215,0.895577013,10275.39941,"4",0.0848145059954854,"1"
"185","burned",0.914741993,0.4403,280.2720032,4852.27002,0.895577013,10254.10742,"4",0.364234164003193,"1"
"186","burned",1.304890037,0.4637,1003.650024,3124.22998,0.895577013,7835.188965,"4",0.404231267657612,"1"
"187","burned",1.28313005,0.4399,109.6080017,571.1599731,0.802272975,538.6856689,"4",0.713308248032944,"1"
"188","burned",2.081089973,0.4357,1872.97998,2300.159912,0.802272975,6111.038574,"4",0.577223279306903,"1"
"189","burned",0.890142024,0.2577,1192.199951,1655.319946,0.802272975,4586.743164,"3",0.988456713208557,"1"
"190","burned",1.216160059,0.544,364.7969971,1527.569946,0.48012501,7099.246582,"12",0.0839523232936706,"1"
"191","burned",0.651876986,0.4792,4767.339844,966.1199951,1.103440046,3202.961182,"9",0.302143648360202,"1"
"192","burned",1.513479948,0.2234,942.8839722,1799.76001,0.802272975,4339.936035,"4",0.981085922332165,"1"
"193","burned",1.733780026,0.3895,2192.159912,1956.23999,0.802272975,5677.929199,"12",0.501845376185146,"1"
"194","burned",1.505900025,0.3089,671.5529785,2224.379883,0.895577013,7115.174805,"12",0.773988135901657,"1"
"195","burned",3.530169964,0.3209,1215.98999,455.9970093,0.48012501,650.5839233,"4",0.94157527838419,"1"
"196","burned",1.352769971,0.2751,966.1199951,995.7960205,1.103440046,3204.835938,"4",0.967920702318813,"1"
"197","burned",1.512809992,0.4257,1647.77002,1606.310059,0.48012501,15325.62598,"12",0.331763460671383,"1"
"198","burned",1.530439973,0.2359,567.914978,1569.050049,1.103440046,3195.595215,"4",0.979614358819418,"1"
"199","burned",0.921932995,0.5189,429.9179993,30.39979935,0.802272975,2775.55249,"4",0.43786828255086,"1"
"200","burned",1.177829981,0.3563,448.8479919,4957.680176,0.895577013,11547.75977,"4",0.675655443576642,"1"
"201","burned",1.023769975,0.4741,1440.390015,1982.52002,0.802272975,7673.102539,"12",0.199845503938809,"1"
"202","burned",1.425789952,0.1355,747.7360229,5373.890137,0.895577013,11618.96582,"12",0.952736093908528,"1"
"203","burned",1.939939976,0.2791,966.1199951,1289.75,1.103440046,2884.137695,"4",0.962722013965256,"1"
"204","burned",6.144360065,0.2841,1359.52002,725.1480103,0.48012501,656.241333,"4",0.962470185036616,"1"
"205","burned",4.506680012,0.2524,2899.639893,2053.280029,0.48012501,2445.058105,"4",0.965645165747893,"1"
"206","burned",0.757088006,0.4665,1999.22998,1512.97998,0.895577013,8027.674805,"4",0.509346711733956,"1"
"207","burned",1.429970026,0.2166,3173.830078,1593.890015,0.48012501,2862.265869,"12",0.949356827400703,"1"
"208","burned",1.779960036,0.3698,2343.149902,1651.689941,0.895577013,8538.175781,"4",0.821151964226583,"1"
"209","burned",1.551249981,0.3969,30.39979935,1775.719971,1.103440046,3497.165283,"4",0.770371252744661,"1"
"210","burned",1.599840045,0.3004,538.6859741,1842.390015,1.103440046,2974.989014,"4",0.940104928388207,"1"
"211","burned",0.834215999,0.5202,705.117981,151.9989929,0.48012501,214.958984,"4",0.429490967541213,"1"
"212","burned",2.676589966,0.2389,597.2609863,1268.439941,1.103440046,3465.30957,"12",0.938296378732222,"1"
"213","burned",1.969400048,0.2377,914.5239868,455.9970093,0.48012501,590.2572021,"12",0.952293727878297,"1"
"214","burned",1.590149999,0.4198,85.9835968,625.9699707,0.802272975,3690.539795,"12",0.495788383571834,"1"
"215","burned",3.42324996,0.3406,3094.360107,2009.380005,0.48012501,2579.866211,"4",0.874251617258433,"1"
"216","burned",3.575200081,0.2708,1395.079956,407.8559875,1.103440046,3294.557617,"4",0.973456882534224,"1"
"217","burned",1.999989986,0.2783,715.526001,840.8170166,1.103440046,3795.228516,"4",0.967061095259183,"1"
"218","burned",0.952659011,0.4369,1025.51001,429.9179993,1.103440046,3849.266602,"4",0.721867134620302,"1"
"219","burned",1.808650017,0.2398,1225.449951,5350.359863,0.895577013,12190.65723,"12",0.785927629524808,"1"
"220","burned",1.379809976,0.4868,3252.780029,2654.550049,0.48012501,11764.36621,"12",0.125816292303633,"1"
"221","burned",0.293949991,0.6046,1759.25,2259.419922,0.895577013,9151.902344,"4",0.0811521445533773,"1"
"222","burned",1.520480037,0.1863,920.0650024,663.940979,0.48012501,328.8240356,"12",0.977606788269925,"1"
"223","burned",0.768200994,0.3892,2687.76001,1240.069946,0.895577013,8142.83252,"12",0.547788677192502,"1"
"224","burned",2.881659985,0.3344,3357.77002,1354.410034,0.48012501,3154.115723,"4",0.902690951704382,"1"
"225","burned",4.119319916,0.2183,1497.02002,1063.98999,0.48012501,656.241333,"4",0.985833878804114,"1"
"226","burned",1.837640047,0.2568,125.3420029,5069.47998,0.895577013,10959.15625,"4",0.909902134684238,"1"
"227","burned",1.204339981,0.3645,1461.719971,2002.23999,0.895577013,7867.616211,"12",0.593445466614382,"1"
"228","burned",0.964488029,0.3232,1088.469971,3265.399902,0.895577013,9697.581055,"4",0.858765545624558,"1"
"229","burned",1.202909946,0.4706,177.2599945,259.7359924,0.802272975,2588.448975,"4",0.614068259694685,"1"
"230","burned",1.078150034,0.3273,231.5180054,4799.899902,0.895577013,10924.0625,"4",0.780216568410236,"1"
"231","burned",1.222409964,0.4665,2158.389893,3670.449951,0.48012501,11454.91406,"12",0.131463250920942,"1"
"232","burned",1.764559984,0.3233,177.2599945,2141.840088,1.103440046,3287.959229,"4",0.908012809660601,"1"
"233","burned",0.673590004,0.2689,820.7940063,395.196991,0.48012501,245.0909576,"12",0.926922951533498,"1"
"234","burned",1.510810018,0.4894,2507.75,310.0180054,0.802272975,7601.649902,"4",0.500913587027369,"1"
"235","burned",0.756541014,0.2441,699.8560181,214.9589996,0.48012501,339.8800049,"12",0.952221555795393,"1"
"236","burned",2.917150021,0.3268,995.7960205,709.6900024,1.103440046,3527.686035,"4",0.932158066625008,"1"
"237","burned",2.412620068,0.3351,109.6080017,380.9079895,0.802272975,3046.356445,"25",0.780408705688181,"1"
"238","burned",3.113800049,0.7401,1394.75,171.9669952,1.103440046,3655.693359,"4",0.0196897467608727,"1"
"239","burned",0.175317004,0.2642,1440.390015,3727.419922,0.48012501,13373.7666,"3",0.971337394305245,"1"
"240","burned",1.176339984,0.3411,109.6080017,5148.709961,0.895577013,10838.92188,"12",0.444857300698628,"1"
"241","burned",0.534702003,0.4191,1240.819946,5136.490234,0.895577013,12288.17383,"12",0.180780101090089,"1"
"242","burned",0.973129988,0.2928,734.6439819,171.9669952,1.103440046,2551.591309,"12",0.902470681790944,"1"
"243","burned",5.030469894,0.2963,1398.390015,656.2410278,0.48012501,722.5947876,"4",0.956327112577714,"1"
"244","burned",1.681890011,0.3083,769.0609741,480.6629944,0.48012501,460.0323181,"12",0.864835530543703,"1"
"245","burned",1.27098,0.3001,590.257019,85.9835968,0.802272975,9121.204102,"4",0.957844700969588,"1"
"246","burned",0.299508005,0.3711,885.2550049,237.4299927,0.802272975,9136.389648,"4",0.874968144175393,"1"
"247","burned",0.940674007,0.361,818.5390015,231.5180054,0.802272975,8907.19043,"4",0.891331244993633,"1"
"248","burned",2.217339993,0.374,2250.409912,4055.5,0.895577013,13610.04492,"12",0.369430898155304,"1"
"249","burned",1.628810048,0.5143,1599.390015,519.4719849,0.802272975,8185.676758,"25",0.144075973864949,"1"
"250","burned",2.467339993,0.3388,709.6900024,730.8610229,0.802272975,9677.882813,"12",0.751762527122683,"1"
