HAS_FIRE;Elevation;Slope;NDVI;Road;Hydrography;Pop_dens;Ocupations;LULC;year
1;590,5689697;1,419350028;0,6195;978,9489746;429,9179993;3,336469889;1599,969971;4;2005
1;614,0900269;0,313546002;0,4033;2689,139893;672,9279785;3,336469889;3224,379883;4;2005
1;615,7709961;1,080240011;0,3897;3404,909912;548,039978;2,615119934;6577,890137;12;2005
1;574,9899902;2,233639956;0,5447;237,4299927;451,9249878;3,336469889;817,9749756;4;2005
1;562,2979736;4,60033989;0,6428;177,2599945;583,9609985;3,336469889;1104,900024;3;2005
1;602,0900269;1,546769977;0,4262;2172,679932;1025,51001;3,336469889;2880,77002;4;2005
1;597,3560181;1,77670002;0,4034;6158,640137;0;1,611490011;4838,25;15;2005
1;549,9260254;1,88045001;0,3103;0;1312,829956;3,336469889;323,1539917;4;2005
1;551,4019775;1,47555995;0,3103;163,7079926;1397,400024;3,336469889;435,2590027;4;2005
1;573,7750244;1,054690003;0,4398;288,3980103;1854,390015;3,336469889;2445,629883;4;2005
1;545,0709839;0,336176991;0,4459;598,8060303;1135,02002;3,336469889;580,7869873;15;2005
1;564,507019;0,481068999;0,4316;550,5640259;1676,400024;3,336469889;2044,939941;4;2005
1;534,0139771;0,922249019;0,4452;280,2720032;707,0809937;3,336469889;457,0090027;4;2005
1;528,302002;1,731690049;0,4465;364,7969971;1269,530029;3,336469889;580,7869873;4;2005
1;544,3729858;1,439049959;0,4735;795,6389771;1981,819946;3,336469889;881,5939941;15;2005
1;558,4689941;2,595350027;0,3732;455,9970093;1455,699951;3,336469889;1079,51001;4;2005
1;539,7960205;4,069290161;0,6116;503,2059937;1010,539978;3,336469889;558,8930054;15;2005
1;575,1599731;2,085030079;0,4351;1349,290039;778,6149902;3,336469889;1849,150024;4;2005
1;583,0059814;2,30343008;0,4338;231,5180054;1789,719971;3,336469889;2971,72998;4;2005
1;553,7719727;1,649940014;0,424;577,5960083;1666,449951;3,336469889;1470,550049;4;2005
1;531,0819702;2,228820086;0,4376;2128,199951;817,9749756;4,401770115;1538,420044;4;2005
